Location,Time,PopMale,PopFemale,PopTotal,PopDensity
tgo,2009,3099.478,3151.362,6250.84,114.926
tgo,2010,3185.633,3236.041,6421.674,118.067
tgo,2011,3273.345,3322.594,6595.939,121.271
tgo,2012,3362.736,3411.071,6773.807,124.541
tgo,2013,3453.578,3501.143,6954.721,127.868
tgo,2014,3545.61,3592.387,7137.997,131.237
tgo,2015,3638.658,3684.504,7323.162,134.642
tgo,2016,3732.598,3777.354,7509.952,138.076
tgo,2017,3827.461,3871.015,7698.476,141.542
tgo,2018,3923.401,3965.694,7889.095,145.047
tgo,2019,4020.646,4061.713,8082.359,148.6
tgo,2020,4119.404,4159.333,8278.737,152.211
tgo,2021,4219.666,4258.576,8478.242,155.879
tgo,2022,4321.423,4359.409,8680.832,159.603
tkl,1998,,,1.569,156.9
tkl,1999,,,1.574,157.4
tkl,2000,,,1.55,155
tkl,2001,,,1.506,150.6
tkl,2002,,,1.438,143.8
tkl,2003,,,1.348,134.8
tkl,2004,,,1.265,126.5
tkl,2005,,,1.213,121.3
tkl,2006,,,1.165,116.5
tkl,2007,,,1.143,114.3
tkl,2008,,,1.134,113.4
tkl,2009,,,1.126,112.6
tkl,2010,,,1.129,112.9
tkl,2011,,,1.138,113.8
tkl,2012,,,1.163,116.3
tkl,2013,,,1.191,119.1
tkl,2014,,,1.217,121.7
tkl,2015,,,1.247,124.7
tkl,2016,,,1.276,127.6
tkl,2017,,,1.297,129.7
tkl,2018,,,1.318,131.8
tkl,2019,,,1.33,133
tkl,2020,,,1.35,135
tkl,2021,,,1.368,136.8
tkl,2022,,,1.378,137.8
ton,1998,49.396,47.64,97.036,134.772
ton,1999,49.645,47.83,97.475,135.382
ton,2000,49.862,48.1,97.962,136.058
ton,2001,50.035,48.447,98.482,136.781
ton,2002,50.152,48.871,99.023,137.532
ton,2003,50.264,49.327,99.591,138.321
ton,2004,50.423,49.791,100.214,139.186
ton,2005,50.652,50.256,100.908,140.15
ton,2006,50.992,50.722,101.714,141.269
ton,2007,51.407,51.17,102.577,142.468
ton,2008,51.823,51.561,103.384,143.589
ton,2009,52.09,51.807,103.897,144.301
ton,2010,52.13,51.851,103.981,144.418
ton,2011,51.899,51.659,103.558,143.831
ton,2012,51.449,51.287,102.736,142.689
ton,2013,50.925,50.843,101.768,141.344
ton,2014,50.518,50.505,101.023,140.31
ton,2015,50.373,50.407,100.78,139.972
ton,2016,50.554,50.589,101.143,140.476
ton,2017,50.997,51.005,102.002,141.669
ton,2018,51.613,51.586,103.199,143.332
ton,2019,52.286,52.211,104.497,145.135
ton,2020,52.904,52.793,105.697,146.801
ton,2021,53.446,53.313,106.759,148.276
ton,2022,53.95,53.798,107.748,149.65
tto,1998,628.426,633.273,1261.699,245.945
tto,1999,629.38,634.547,1263.927,246.38
tto,2000,630.743,636.416,1267.159,247.01
tto,2001,632.62,639.007,1271.627,247.881
tto,2002,634.968,642.242,1277.21,248.969
tto,2003,637.659,645.905,1283.564,250.207
tto,2004,640.465,649.65,1290.115,251.484
tto,2005,643.244,653.253,1296.497,252.728
tto,2006,645.925,656.627,1302.552,253.909
tto,2007,648.591,659.859,1308.45,255.058
tto,2008,651.35,663.099,1314.449,256.228
tto,2009,654.366,666.555,1320.921,257.489
tto,2010,657.758,670.386,1328.144,258.897
tto,2011,661.551,674.629,1336.18,260.464
tto,2012,665.646,679.168,1344.814,262.147
tto,2013,669.873,683.835,1353.708,263.881
tto,2014,673.957,688.38,1362.337,265.563
tto,2015,677.717,692.615,1370.332,267.121
tto,2016,681.087,696.476,1377.563,268.531
tto,2017,684.081,699.979,1384.06,269.797
tto,2018,686.702,703.139,1389.841,270.924
tto,2019,688.982,705.987,1394.969,271.924
tto,2020,690.947,708.544,1399.491,272.805
tto,2021,692.57,710.804,1403.374,273.562
tto,2022,693.848,712.739,1406.587,274.188
tun,1998,4797.736,4712.126,9509.862,61.212
tun,1999,4846.146,4767.441,9613.587,61.879
tun,2000,4889.168,4819.179,9708.347,62.489
tun,2001,4926.607,4867.308,9793.915,63.04
tun,2002,4959.029,4912.232,9871.261,63.538
tun,2003,4989.405,4955.877,9945.282,64.014
tun,2004,5021.588,5000.69,10022.278,64.51
tun,2005,5058.303,5048.475,10106.778,65.054
tun,2006,5101.127,5100.084,10201.211,65.662
tun,2007,5149.486,5155.243,10304.729,66.328
tun,2008,5201.266,5213.159,10414.425,67.034
tun,2009,5253.208,5272.483,10525.691,67.75
tun,2010,5303.033,5332.212,10635.245,68.455
tun,2011,5349.834,5392.038,10741.872,69.142
tun,2012,5394.723,5452.27,10846.993,69.818
tun,2013,5439.79,5513.159,10952.949,70.5
tun,2014,5488.084,5575.111,11063.195,71.21
tun,2015,5541.626,5638.325,11179.951,71.962
tun,2016,5601.121,5702.821,11303.942,72.76
tun,2017,5665.352,5768.086,11433.438,73.593
tun,2018,5732.044,5833.159,11565.203,74.441
tun,2019,5797.98,5896.741,11694.721,75.275
tun,2020,5860.752,5957.866,11818.618,76.072
tun,2021,5919.617,6016.147,11935.764,76.826
tun,2022,5974.995,6071.661,12046.656,77.54
tur,1998,30214.689,31114.976,61329.665,79.687
tur,1999,30680.239,31607.152,62287.391,80.932
tur,2000,31144.048,32096.148,63240.196,82.17
tur,2001,31608.455,32583.788,64192.243,83.407
tur,2002,32074.313,33071.044,65145.357,84.645
tur,2003,32535.902,33553.5,66089.402,85.872
tur,2004,32985.599,34025.331,67010.93,87.069
tur,2005,33419.604,34483.857,67903.461,88.229
tur,2006,33832.7,34924.109,68756.809,89.337
tur,2007,34230.799,35351.055,69581.854,90.409
tur,2008,34634.725,35783.887,70418.612,91.497
tur,2009,35072.774,36248.632,71321.406,92.67
tur,2010,35564.246,36762.746,72326.992,93.976
tur,2011,36112.721,37330.533,73443.254,95.427
tur,2012,36708.592,37942.454,74651.046,96.996
tur,2013,37340.975,38584.479,75925.454,98.652
tur,2014,37993.284,39235.978,77229.262,100.346
tur,2015,38650.062,39879.351,78529.413,102.035
tur,2016,39313.518,40514.35,79827.868,103.722
tur,2017,39978.211,41138.24,81116.451,105.397
tur,2018,40611.933,41728.157,82340.09,106.987
tur,2019,41173.709,42255.898,83429.607,108.402
tur,2020,41636.125,42702.942,84339.067,109.584
tur,2021,41984.498,43058.238,85042.736,110.498
tur,2022,42231.223,43330.753,85561.976,111.173
tkm,1998,2172.829,2240.648,4413.477,9.392
tkm,1999,2198.5,2267.633,4466.133,9.504
tkm,2000,2222.832,2293.296,4516.128,9.61
tkm,2001,2246.152,2317.935,4564.087,9.712
tkm,2002,2268.464,2341.554,4610.018,9.81
tkm,2003,2290.688,2365.064,4655.752,9.907
tkm,2004,2313.874,2389.522,4703.396,10.009
tkm,2005,2338.888,2415.764,4754.652,10.118
tkm,2006,2366.014,2444.1,4810.114,10.236
tkm,2007,2395.433,2474.709,4870.142,10.364
tkm,2008,2427.69,2508.075,4935.765,10.503
tkm,2009,2463.293,2544.66,5007.953,10.657
tkm,2010,2502.514,2584.697,5087.211,10.825
tkm,2011,2545.627,2628.449,5174.076,11.01
tkm,2012,2592.296,2675.61,5267.906,11.21
tkm,2013,2641.299,2725.077,5366.376,11.42
tkm,2014,2690.987,2775.337,5466.324,11.632
tkm,2015,2740.07,2825.213,5565.283,11.843
tkm,2016,2788.087,2874.284,5662.371,12.049
tkm,2017,2835.084,2922.583,5757.667,12.252
tkm,2018,2880.941,2969.961,5850.902,12.451
tkm,2019,2925.688,3016.406,5942.094,12.645
tkm,2020,2969.31,3061.877,6031.187,12.834
tkm,2021,3011.687,3106.246,6117.933,13.019
tkm,2022,3052.628,3149.319,6201.947,13.198
tca,1998,,,18.228,19.187
tca,1999,,,19.069,20.073
tca,2000,,,20.171,21.233
tca,2001,,,21.578,22.714
tca,2002,,,23.23,24.453
tca,2003,,,25.008,26.324
tca,2004,,,26.709,28.115
tca,2005,,,28.181,29.664
tca,2006,,,29.394,30.941
tca,2007,,,30.383,31.982
tca,2008,,,31.2,32.842
tca,2009,,,31.933,33.614
tca,2010,,,32.658,34.377
tca,2011,,,33.371,35.127
tca,2012,,,34.067,35.86
tca,2013,,,34.733,36.561
tca,2014,,,35.371,37.233
tca,2015,,,35.979,37.873
tca,2016,,,36.558,38.482
tca,2017,,,37.116,39.069
tca,2018,,,37.667,39.649
tca,2019,,,38.194,40.204
tca,2020,,,38.718,40.756
tca,2021,,,39.226,41.291
tca,2022,,,39.744,41.836
tuv,1998,,,9.332,311.067
tuv,1999,,,9.344,311.467
tuv,2000,,,9.392,313.067
tuv,2001,,,9.478,315.933
tuv,2002,,,9.593,319.767
tuv,2003,,,9.724,324.133
tuv,2004,,,9.871,329.033
tuv,2005,,,9.997,333.233
tuv,2006,,,10.118,337.267
tuv,2007,,,10.219,340.633
tuv,2008,,,10.315,343.833
tuv,2009,,,10.413,347.1
tuv,2010,,,10.521,350.7
tuv,2011,,,10.626,354.2
tuv,2012,,,10.744,358.133
tuv,2013,,,10.849,361.633
tuv,2014,,,10.973,365.767
tuv,2015,,,11.099,369.967
tuv,2016,,,11.232,374.4
tuv,2017,,,11.365,378.833
tuv,2018,,,11.505,383.5
tuv,2019,,,11.655,388.5
tuv,2020,,,11.792,393.067
tuv,2021,,,11.925,397.5
tuv,2022,,,12.06,402
uga,1998,10982.688,11308.099,22290.787,111.56
uga,1999,11302.327,11650.079,22952.406,114.871
uga,2000,11642.81,12007.349,23650.159,118.363
uga,2001,12007.399,12381.575,24388.974,122.061
uga,2002,12394.688,12772.573,25167.261,125.956
uga,2003,12800.059,13180.488,25980.547,130.026
uga,2004,13216.406,13604.894,26821.3,134.234
uga,2005,13639.036,14045.554,27684.59,138.555
uga,2006,14067.537,14503.938,28571.475,142.993
uga,2007,14505.221,14981.114,29486.335,147.572
uga,2008,14955.71,15476.024,30431.734,152.303
uga,2009,15424.12,15986.976,31411.096,157.205
uga,2010,15914.819,16513.345,32428.164,162.295
uga,2011,16425.384,17051.388,33476.772,167.543
uga,2012,16956.092,17602.608,34558.7,172.958
uga,2013,17516.98,18177.539,35694.519,178.642
uga,2014,18121.087,18790.443,36911.53,184.733
uga,2015,18775.708,19449.739,38225.447,191.309
uga,2016,19487.414,20161.759,39649.173,198.434
uga,2017,20248.172,20918.416,41166.588,206.029
uga,2018,21032.905,21696.127,42729.032,213.848
uga,2019,21807.166,22462.421,44269.587,221.558
uga,2020,22546.589,23194.411,45741,228.922
uga,2021,23240.964,23882.569,47123.533,235.842
uga,2022,23898.167,24534.706,48432.873,242.395
ukr,1998,23178.921,26567.602,49746.523,85.871
ukr,1999,22955.407,26333.332,49288.739,85.08
ukr,2000,22733.656,26104.402,48838.058,84.302
ukr,2001,22517.799,25883.849,48401.648,83.549
ukr,2002,22308.255,25671.778,47980.033,82.821
ukr,2003,22108.644,25473.819,47582.463,82.135
ukr,2004,21921.877,25295.612,47217.489,81.505
ukr,2005,21750.106,25140.669,46890.775,80.941
ukr,2006,21595.092,25012.305,46607.397,80.452
ukr,2007,21457.512,24908.835,46366.347,80.036
ukr,2008,21336.532,24822.177,46158.709,79.677
ukr,2009,21230.325,24740.617,45970.942,79.353
ukr,2010,21136.816,24655.27,45792.086,79.045
ukr,2011,21056.342,24563.508,45619.85,78.747
ukr,2012,20987.404,24466.401,45453.805,78.461
ukr,2013,20923.751,24363.237,45286.988,78.173
ukr,2014,20857.268,24254.262,45111.53,77.87
ukr,2015,20781.964,24139.672,44921.636,77.542
ukr,2016,20695.238,24018.47,44713.708,77.183
ukr,2017,20597.841,23889.867,44487.708,76.793
ukr,2018,20491.391,23754.767,44246.158,76.376
ukr,2019,20379.023,23614.62,43993.643,75.94
ukr,2020,20263.148,23470.611,43733.759,75.492
ukr,2021,20143.824,23322.998,43466.822,75.031
ukr,2022,20020.337,23171.783,43192.12,74.557
are,1998,1884.698,928.516,2813.214,33.651
are,1999,1994.79,971.239,2966.029,35.479
are,2000,2117.135,1016.932,3134.067,37.489
are,2001,2238.739,1063.983,3302.722,39.506
are,2002,2364.952,1113.817,3478.769,41.612
are,2003,2538.205,1173.726,3711.931,44.401
are,2004,2815.233,1253.344,4068.577,48.667
are,2005,3229.499,1358.723,4588.222,54.883
are,2006,3807.368,1492.804,5300.172,63.399
are,2007,4517.658,1651.188,6168.846,73.79
are,2008,5266.106,1823.38,7089.486,84.802
are,2009,5922.677,1994.691,7917.368,94.705
are,2010,6395.966,2154.032,8549.998,102.273
are,2011,6648.748,2298.03,8946.778,107.019
are,2012,6713.315,2428.283,9141.598,109.349
are,2013,6653.157,2544.751,9197.908,110.023
are,2014,6565.277,2648.905,9214.182,110.217
are,2015,6520.854,2742.042,9262.896,110.8
are,2016,6537.834,2823.141,9360.975,111.973
are,2017,6595.482,2891.724,9487.206,113.483
are,2018,6680.357,2950.609,9630.966,115.203
are,2019,6766.806,3003.72,9770.526,116.872
are,2020,6836.349,3054.051,9890.4,118.306
are,2021,6888.345,3102.738,9991.083,119.511
are,2022,6932.241,3149.541,10081.782,120.595
gbr,1998,28475.5,30034.472,58509.972,241.847
gbr,1999,28591.042,30124.817,58715.859,242.698
gbr,2000,28711.564,30211.741,58923.305,243.555
gbr,2001,28833.604,30290.673,59124.277,244.386
gbr,2002,28960.222,30366.072,59326.294,245.221
gbr,2003,29105.237,30456.192,59561.429,246.193
gbr,2004,29287.102,30585.658,59872.76,247.48
gbr,2005,29517.485,30770.468,60287.953,249.196
gbr,2006,29802.575,31018.774,60821.349,251.401
gbr,2007,30134.133,31321.021,61455.154,254.02
gbr,2008,30491.503,31653.595,62145.098,256.872
gbr,2009,30845.661,31982.959,62828.62,259.698
gbr,2010,31175.28,32284.521,63459.801,262.306
gbr,2011,31472.428,32549.494,64021.922,264.63
gbr,2012,31741.626,32783.674,64525.3,266.711
gbr,2013,31989.179,32994.836,64984.015,268.607
gbr,2014,32226.444,33196.604,65423.048,270.421
gbr,2015,32461.498,33398.651,65860.149,272.228
gbr,2016,32695.427,33602.517,66297.944,274.038
gbr,2017,32924.082,33803.381,66727.463,275.813
gbr,2018,33144.305,33997.373,67141.678,277.525
gbr,2019,33351.435,34178.726,67530.161,279.131
gbr,2020,33542.415,34343.589,67886.004,280.602
gbr,2021,33716.291,34490.823,68207.114,281.929
gbr,2022,33875.113,34622.8,68497.913,283.131
tza,1998,15879.149,16045.052,31924.201,36.04
tza,1999,16255.118,16427.122,32682.24,36.896
tza,2000,16661.171,16838.006,33499.177,37.818
tza,2001,17102.686,17283.163,34385.849,38.819
tza,2002,17575.959,17758.831,35334.79,39.89
tza,2003,18077.286,18260.492,36337.778,41.023
tza,2004,18599.658,18780.108,37379.766,42.199
tza,2005,19138.137,19312.186,38450.323,43.407
tza,2006,19692.657,19856.009,39548.666,44.647
tza,2007,20266.223,20415.193,40681.416,45.926
tza,2008,20860.448,20993.496,41853.944,47.25
tza,2009,21477.63,21596.2,43073.83,48.627
tza,2010,22119.464,22227.068,44346.532,50.064
tza,2011,22786.199,22887.321,45673.52,51.562
tza,2012,23477.351,23575.682,47053.033,53.119
tza,2013,24192.894,24290.238,48483.132,54.734
tza,2014,24932.61,25027.953,49960.563,56.402
tza,2015,25696.138,25786.5,51482.638,58.12
tza,2016,26483.706,26565.525,53049.231,59.888
tza,2017,27294.92,27365.425,54660.345,61.707
tza,2018,28127.996,28185.448,56313.444,63.574
tza,2019,28980.621,29024.84,58005.461,65.484
tza,2020,29851.108,29883.105,59734.213,67.435
tza,2021,30738.69,30759.748,61498.438,69.427
tza,2022,31643.708,31654.834,63298.542,71.459
vir,1998,52.438,56.113,108.551,310.146
vir,1999,52.479,56.196,108.675,310.5
vir,2000,52.501,56.229,108.73,310.657
vir,2001,52.492,56.197,108.689,310.54
vir,2002,52.453,56.103,108.556,310.16
vir,2003,52.378,55.976,108.354,309.583
vir,2004,52.26,55.84,108.1,308.857
vir,2005,52.086,55.715,107.801,308.003
vir,2006,51.859,55.607,107.466,307.046
vir,2007,51.588,55.53,107.118,306.051
vir,2008,51.298,55.455,106.753,305.009
vir,2009,51.02,55.396,106.416,304.046
vir,2010,50.767,55.319,106.086,303.103
vir,2011,50.56,55.234,105.794,302.269
vir,2012,50.382,55.142,105.524,301.497
vir,2013,50.244,55.06,105.304,300.869
vir,2014,50.125,54.982,105.107,300.306
vir,2015,50.012,54.938,104.95,299.857
vir,2016,49.927,54.902,104.829,299.511
vir,2017,49.85,54.895,104.745,299.271
vir,2018,49.785,54.887,104.672,299.063
vir,2019,49.704,54.875,104.579,298.797
vir,2020,49.601,54.822,104.423,298.351
vir,2021,49.476,54.742,104.218,297.766
vir,2022,49.333,54.636,103.969,297.054
usa,1998,135415.666,139759.643,275175.309,30.082
usa,1999,137140.996,141407.152,278548.148,30.451
usa,2000,138761.588,142949.326,281710.914,30.797
usa,2001,140249.955,144358.037,284607.992,31.113
usa,2002,141624.546,145654.766,287279.312,31.406
usa,2003,142928.382,146887.185,289815.567,31.683
usa,2004,144227.349,148127.314,292354.663,31.96
usa,2005,145568.081,149425.428,294993.509,32.249
usa,2006,146962.229,150796.748,297758.977,32.551
usa,2007,148389.984,152218.441,300608.425,32.863
usa,2008,149828.894,153657.128,303486.022,33.177
usa,2009,151244.42,155063.145,306307.565,33.486
usa,2010,152610.91,156400.559,309011.469,33.781
usa,2011,153923.757,157660.294,311584.051,34.063
usa,2012,155189.795,158854.09,314043.885,34.331
usa,2013,156408.505,159992.034,316400.539,34.589
usa,2014,157581.861,161091.561,318673.422,34.838
usa,2015,158712.121,162166.191,320878.312,35.079
usa,2016,159798.231,163217.761,323015.992,35.312
usa,2017,160840.943,164243.815,325084.758,35.538
usa,2018,161847.183,165249.08,327096.263,35.758
usa,2019,162826.299,166238.618,329064.917,35.974
usa,2020,163786.016,167216.631,331002.647,36.185
usa,2021,164729.431,168185.643,332915.074,36.394
usa,2022,165658.009,169147.259,334805.268,36.601
ury,1998,1593.744,1697.309,3291.053,18.804
ury,1999,1601.576,1706.429,3308.005,18.901
ury,2000,1606.658,1713.076,3319.734,18.968
ury,2001,1608.561,1716.91,3325.471,19.001
ury,2002,1607.74,1718.306,3326.046,19.004
ury,2003,1605.382,1718.279,3323.661,18.99
ury,2004,1603.184,1718.302,3321.486,18.978
ury,2005,1602.404,1719.395,3321.799,18.98
ury,2006,1603.455,1721.948,3325.403,19
ury,2007,1606.046,1725.707,3331.753,19.036
ury,2008,1609.858,1730.363,3340.221,19.085
ury,2009,1614.283,1735.393,3349.676,19.139
ury,2010,1618.886,1740.387,3359.273,19.194
ury,2011,1623.611,1745.315,3368.926,19.249
ury,2012,1628.651,1750.324,3378.975,19.306
ury,2013,1633.981,1755.455,3389.436,19.366
ury,2014,1639.656,1760.783,3400.439,19.429
ury,2015,1645.672,1766.341,3412.013,19.495
ury,2016,1652.003,1772.136,3424.139,19.564
ury,2017,1658.58,1778.065,3436.645,19.636
ury,2018,1665.264,1784.026,3449.29,19.708
ury,2019,1671.889,1789.842,3461.731,19.779
ury,2020,1678.336,1795.391,3473.727,19.848
ury,2021,1684.532,1800.62,3485.152,19.913
ury,2022,1690.481,1805.534,3496.015,19.975
uzb,1998,11956.713,12079.304,24036.017,56.502
uzb,1999,12141.502,12270.549,24412.051,57.386
uzb,2000,12317.008,12452.947,24769.955,58.227
uzb,2001,12482.735,12625.819,25108.554,59.023
uzb,2002,12640.224,12790.892,25431.116,59.782
uzb,2003,12795.67,12953.439,25749.109,60.529
uzb,2004,12957.09,13120.524,26077.614,61.301
uzb,2005,13130.436,13297.349,26427.785,62.125
uzb,2006,13318.155,13485.912,26804.067,63.009
uzb,2007,13519.34,13685.371,27204.711,63.951
uzb,2008,13732.384,13894.597,27626.981,64.944
uzb,2009,13954.16,14111.309,28065.469,65.974
uzb,2010,14182.209,14333.699,28515.908,67.033
uzb,2011,14415.785,14561.221,28977.006,68.117
uzb,2012,14655.267,14794.148,29449.415,69.228
uzb,2013,14900.407,15032.223,29932.63,70.363
uzb,2014,15151.121,15275.273,30426.394,71.524
uzb,2015,15406.833,15522.723,30929.556,72.707
uzb,2016,15667.332,15774.421,31441.753,73.911
uzb,2017,15930.887,16028.887,31959.774,75.129
uzb,2018,16193.507,16282.725,32476.232,76.343
uzb,2019,16450.116,16531.599,32981.715,77.531
uzb,2020,16696.918,16772.281,33469.199,78.677
uzb,2021,16932.351,17003.414,33935.765,79.774
uzb,2022,17156.778,17225.299,34382.077,80.823
vut,1998,91.151,86.836,177.987,14.601
vut,1999,92.763,88.496,181.259,14.869
vut,2000,94.604,90.36,184.964,15.173
vut,2001,96.726,92.483,189.209,15.522
vut,2002,99.101,94.826,193.927,15.909
vut,2003,101.626,97.334,198.96,16.322
vut,2004,104.208,99.915,204.123,16.745
vut,2005,106.762,102.52,209.282,17.168
vut,2006,109.261,105.118,214.379,17.586
vut,2007,111.728,107.736,219.464,18.004
vut,2008,114.273,110.427,224.7,18.433
vut,2009,116.982,113.262,230.244,18.888
vut,2010,119.933,116.283,236.216,19.378
vut,2011,123.155,119.503,242.658,19.906
vut,2012,126.612,122.893,249.505,20.468
vut,2013,130.228,126.409,256.637,21.053
vut,2014,133.908,129.98,263.888,21.648
vut,2015,137.573,133.555,271.128,22.242
vut,2016,141.205,137.121,278.326,22.832
vut,2017,144.813,140.686,285.499,23.421
vut,2018,148.419,144.256,292.675,24.009
vut,2019,152.038,147.844,299.882,24.601
vut,2020,155.69,151.46,307.15,25.197
vut,2021,159.357,155.107,314.464,25.797
vut,2022,163.052,158.782,321.834,26.401
ven,1998,11696.756,11591.811,23288.567,26.403
ven,1999,11917.999,11821.836,23739.835,26.914
ven,2000,12139.611,12052.838,24192.449,27.428
ven,2001,12361.647,12284.824,24646.471,27.942
ven,2002,12583.311,12517.096,25100.407,28.457
ven,2003,12803.181,12748.443,25551.624,28.968
ven,2004,13019.378,12977.216,25996.594,29.473
ven,2005,13230.356,13202.089,26432.445,29.967
ven,2006,13431.382,13418.808,26850.19,30.441
ven,2007,13621.331,13626.27,27247.601,30.891
ven,2008,13806.136,13829.691,27635.827,31.331
ven,2009,13994.396,14036.614,28031.01,31.779
ven,2010,14189.756,14250.186,28439.942,32.243
ven,2011,14405.622,14482.251,28887.873,32.751
ven,2012,14634.669,14726.158,29360.827,33.287
ven,2013,14835.843,14945.203,29781.046,33.763
ven,2014,14953.415,15089.558,30042.973,34.06
ven,2015,14953.214,15128.613,30081.827,34.104
ven,2016,14810.707,15040.542,29851.249,33.843
ven,2017,14553.036,14849.444,29402.48,33.334
ven,2018,14260.628,14626.489,28887.117,32.75
ven,2019,14045.228,14470.601,28515.829,32.329
ven,2020,13984.932,14451.011,28435.943,32.238
ven,2021,14110.308,14594.639,28704.947,32.543
ven,2022,14391.657,14875.332,29266.989,33.181
vnm,1998,38684.455,39431.257,78115.712,251.929
vnm,1999,39138.824,39897.047,79035.871,254.897
vnm,2000,39570.482,40339.929,79910.411,257.717
vnm,2001,39980.554,40761.946,80742.5,260.401
vnm,2002,40370.761,41163.645,81534.406,262.955
vnm,2003,40751.413,41550.237,82301.65,265.429
vnm,2004,41135.161,41927.658,83062.819,267.884
vnm,2005,41531.528,42301.134,83832.662,270.367
vnm,2006,41944.872,42672.673,84617.545,272.898
vnm,2007,42374.927,43044.661,85419.588,275.485
vnm,2008,42820.602,43422.822,86243.424,278.142
vnm,2009,43278.674,43813.576,87092.25,280.879
vnm,2010,43746.366,44221.289,87967.655,283.703
vnm,2011,44223.191,44648.193,88871.384,286.617
vnm,2012,44709.156,45092.77,89801.926,289.618
